0x00000000 STATUS_WAIT_0
0xC01A002B STATUS_LOG_STATE_INVALID
0xC01A002C STATUS_LOG_PINNED
0xC01A002D STATUS_LOG_METADATA_FLUSH_FAILED
0xC01A002E STATUS_LOG_INCONSISTENT_SECURITY
0xC01A002F STATUS_LOG_APPENDED_FLUSH_FAILED
0xC01A0030 STATUS_LOG_PINNED_RESERVATION
0xC01B00EA STATUS_VIDEO_HUNG_DISPLAY_DRIVER_THREAD
0x801B00EB STATUS_VIDEO_HUNG_DISPLAY_DRIVER_THREAD_RECOVERED
0x401B00EC STATUS_VIDEO_DRIVER_DEBUG_REPORT_REQUEST
0xC01D0001 STATUS_MONITOR_NO_DESCRIPTOR
0xC01D0002 STATUS_MONITOR_UNKNOWN_DESCRIPTOR_FORMAT
0xC01D0003 STATUS_MONITOR_INVALID_DESCRIPTOR_CHECKSUM
0xC01D0004 STATUS_MONITOR_INVALID_STANDARD_TIMING_BLOCK
0xC01D0005 STATUS_MONITOR_WMI_DATABLOCK_REGISTRATION_FAILED
0xC01D0006 STATUS_MONITOR_INVALID_SERIAL_NUMBER_MONDSC_BLOCK
0xC01D0007 STATUS_MONITOR_INVALID_USER_FRIENDLY_MONDSC_BLOCK
0xC01D0008 STATUS_MONITOR_NO_MORE_DESCRIPTOR_DATA
0xC01D0009 STATUS_MONITOR_INVALID_DETAILED_TIMING_BLOCK
0xC01D000A STATUS_MONITOR_INVALID_MANUFACTURE_DATE
0xC01E0000 STATUS_GRAPHICS_NOT_EXCLUSIVE_MODE_OWNER
0xC01E0001 STATUS_GRAPHICS_INSUFFICIENT_DMA_BUFFER
0xC01E0002 STATUS_GRAPHICS_INVALID_DISPLAY_ADAPTER
0xC01E0003 STATUS_GRAPHICS_ADAPTER_WAS_RESET
0xC01E0004 STATUS_GRAPHICS_INVALID_DRIVER_MODEL
0xC01E0005 STATUS_GRAPHICS_PRESENT_MODE_CHANGED
0xC01E0006 STATUS_GRAPHICS_PRESENT_OCCLUDED
0xC01E0007 STATUS_GRAPHICS_PRESENT_DENIED
0xC01E0008 STATUS_GRAPHICS_CANNOTCOLORCONVERT
0xC01E0009 STATUS_GRAPHICS_DRIVER_MISMATCH
0x401E000A STATUS_GRAPHICS_PARTIAL_DATA_POPULATED
0xC01E000B STATUS_GRAPHICS_PRESENT_REDIRECTION_DISABLED
0xC01E000C STATUS_GRAPHICS_PRESENT_UNOCCLUDED
0xC01E0100 STATUS_GRAPHICS_NO_VIDEO_MEMORY
0xC01E0101 STATUS_GRAPHICS_CANT_LOCK_MEMORY
0xC01E0102 STATUS_GRAPHICS_ALLOCATION_BUSY
0xC01E0103 STATUS_GRAPHICS_TOO_MANY_REFERENCES
0xC01E0104 STATUS_GRAPHICS_TRY_AGAIN_LATER
0xC01E0105 STATUS_GRAPHICS_TRY_AGAIN_NOW
0xC01E0106 STATUS_GRAPHICS_ALLOCATION_INVALID
0xC01E0107 STATUS_GRAPHICS_UNSWIZZLING_APERTURE_UNAVAILABLE
0xC01E0108 STATUS_GRAPHICS_UNSWIZZLING_APERTURE_UNSUPPORTED
0xC01E0109 STATUS_GRAPHICS_CANT_EVICT_PINNED_ALLOCATION
0xC01E0110 STATUS_GRAPHICS_INVALID_ALLOCATION_USAGE
0xC01E0111 STATUS_GRAPHICS_CANT_RENDER_LOCKED_ALLOCATION
0xC01E0112 STATUS_GRAPHICS_ALLOCATION_CLOSED
0xC01E0113 STATUS_GRAPHICS_INVALID_ALLOCATION_INSTANCE
0xC01E0114 STATUS_GRAPHICS_INVALID_ALLOCATION_HANDLE
0xC01E0115 STATUS_GRAPHICS_WRONG_ALLOCATION_DEVICE
0xC01E0116 STATUS_GRAPHICS_ALLOCATION_CONTENT_LOST
0xC01E0200 STATUS_GRAPHICS_GPU_EXCEPTION_ON_DEVICE
0xC01E0300 STATUS_GRAPHICS_INVALID_VIDPN_TOPOLOGY
0xC01E0301 STATUS_GRAPHICS_VIDPN_TOPOLOGY_NOT_SUPPORTED
0xC01E0302 STATUS_GRAPHICS_VIDPN_TOPOLOGY_CURRENTLY_NOT_SUPPORTED
0xC01E0303 STATUS_GRAPHICS_INVALID_VIDPN
0xC01E0304 STATUS_GRAPHICS_INVALID_VIDEO_PRESENT_SOURCE
0xC01E0305 STATUS_GRAPHICS_INVALID_VIDEO_PRESENT_TARGET
0xC01E0306 STATUS_GRAPHICS_VIDPN_MODALITY_NOT_SUPPORTED
0x401E0307 STATUS_GRAPHICS_MODE_NOT_PINNED
0xC01E0308 STATUS_GRAPHICS_INVALID_VIDPN_SOURCEMODESET
0xC01E0309 STATUS_GRAPHICS_INVALID_VIDPN_TARGETMODESET
0xC01E030A STATUS_GRAPHICS_INVALID_FREQUENCY
0xC01E030B STATUS_GRAPHICS_INVALID_ACTIVE_REGION
0xC01E030C STATUS_GRAPHICS_INVALID_TOTAL_REGION
0xC01E0310 STATUS_GRAPHICS_INVALID_VIDEO_PRESENT_SOURCE_MODE
0xC01E0311 STATUS_GRAPHICS_INVALID_VIDEO_PRESENT_TARGET_MODE
0xC01E0312 STATUS_GRAPHICS_PINNED_MODE_MUST_REMAIN_IN_SET
0xC01E0313 STATUS_GRAPHICS_PATH_ALREADY_IN_TOPOLOGY
0xC01E0314 STATUS_GRAPHICS_MODE_ALREADY_IN_MODESET
0xC01E0315 STATUS_GRAPHICS_INVALID_VIDEOPRESENTSOURCESET
0xC01E0316 STATUS_GRAPHICS_INVALID_VIDEOPRESENTTARGETSET
0xC01E0317 STATUS_GRAPHICS_SOURCE_ALREADY_IN_SET
0xC01E0318 STATUS_GRAPHICS_TARGET_ALREADY_IN_SET
0xC01E0319 STATUS_GRAPHICS_INVALID_VIDPN_PRESENT_PATH
0xC01E031A STATUS_GRAPHICS_NO_RECOMMENDED_VIDPN_TOPOLOGY
0xC01E031B STATUS_GRAPHICS_INVALID_MONITOR_FREQUENCYRANGESET
0xC01E031C STATUS_GRAPHICS_INVALID_MONITOR_FREQUENCYRANGE
0xC01E031D STATUS_GRAPHICS_FREQUENCYRANGE_NOT_IN_SET
0x401E031E STATUS_GRAPHICS_NO_PREFERRED_MODE
0xC01E031F STATUS_GRAPHICS_FREQUENCYRANGE_ALREADY_IN_SET
0xC01E0320 STATUS_GRAPHICS_STALE_MODESET
0xC01E0321 STATUS_GRAPHICS_INVALID_MONITOR_SOURCEMODESET
0xC01E0322 STATUS_GRAPHICS_INVALID_MONITOR_SOURCE_MODE
0xC01E0323 STATUS_GRAPHICS_NO_RECOMMENDED_FUNCTIONAL_VIDPN
0xC01E0324 STATUS_GRAPHICS_MODE_ID_MUST_BE_UNIQUE
0xC01E0325 STATUS_GRAPHICS_EMPTY_ADAPTER_MONITOR_MODE_SUPPORT_INTERSECTION
0xC01E0326 STATUS_GRAPHICS_VIDEO_PRESENT_TARGETS_LESS_THAN_SOURCES
0xC01E0327 STATUS_GRAPHICS_PATH_NOT_IN_TOPOLOGY
0xC01E0328 STATUS_GRAPHICS_ADAPTER_MUST_HAVE_AT_LEAST_ONE_SOURCE
0xC01E0329 STATUS_GRAPHICS_ADAPTER_MUST_HAVE_AT_LEAST_ONE_TARGET
0xC01E032A STATUS_GRAPHICS_INVALID_MONITORDESCRIPTORSET
0xC01E032B STATUS_GRAPHICS_INVALID_MONITORDESCRIPTOR
0xC01E032C STATUS_GRAPHICS_MONITORDESCRIPTOR_NOT_IN_SET
0xC01E032D STATUS_GRAPHICS_MONITORDESCRIPTOR_ALREADY_IN_SET
0xC01E032E STATUS_GRAPHICS_MONITORDESCRIPTOR_ID_MUST_BE_UNIQUE
0xC01E032F STATUS_GRAPHICS_INVALID_VIDPN_TARGET_SUBSET_TYPE
0xC01E0330 STATUS_GRAPHICS_RESOURCES_NOT_RELATED
0xC01E0331 STATUS_GRAPHICS_SOURCE_ID_MUST_BE_UNIQUE
0xC01E0332 STATUS_GRAPHICS_TARGET_ID_MUST_BE_UNIQUE
0xC01E0333 STATUS_GRAPHICS_NO_AVAILABLE_VIDPN_TARGET
0xC01E0334 STATUS_GRAPHICS_MONITOR_COULD_NOT_BE_ASSOCIATED_WITH_ADAPTER
0xC01E0335 STATUS_GRAPHICS_NO_VIDPNMGR
0xC01E0336 STATUS_GRAPHICS_NO_ACTIVE_VIDPN
0xC01E0337 STATUS_GRAPHICS_STALE_VIDPN_TOPOLOGY
0xC01E0338 STATUS_GRAPHICS_MONITOR_NOT_CONNECTED
0xC01E0339 STATUS_GRAPHICS_SOURCE_NOT_IN_TOPOLOGY
0xC01E033A STATUS_GRAPHICS_INVALID_PRIMARYSURFACE_SIZE
0xC01E033B STATUS_GRAPHICS_INVALID_VISIBLEREGION_SIZE
0xC01E033C STATUS_GRAPHICS_INVALID_STRIDE
0xC01E033D STATUS_GRAPHICS_INVALID_PIXELFORMAT
0xC01E033E STATUS_GRAPHICS_INVALID_COLORBASIS
0xC01E033F STATUS_GRAPHICS_INVALID_PIXELVALUEACCESSMODE
0xC01E0340 STATUS_GRAPHICS_TARGET_NOT_IN_TOPOLOGY
0xC01E0341 STATUS_GRAPHICS_NO_DISPLAY_MODE_MANAGEMENT_SUPPORT
0xC01E0342 STATUS_GRAPHICS_VIDPN_SOURCE_IN_USE
0xC01E0343 STATUS_GRAPHICS_CANT_ACCESS_ACTIVE_VIDPN
0xC01E0344 STATUS_GRAPHICS_INVALID_PATH_IMPORTANCE_ORDINAL
0xC01E0345 STATUS_GRAPHICS_INVALID_PATH_CONTENT_GEOMETRY_TRANSFORMATION
0xC01E0346 STATUS_GRAPHICS_PATH_CONTENT_GEOMETRY_TRANSFORMATION_NOT_SUPPORTED
0xC01E0347 STATUS_GRAPHICS_INVALID_GAMMA_RAMP
0xC01E0348 STATUS_GRAPHICS_GAMMA_RAMP_NOT_SUPPORTED
0xC01E0349 STATUS_GRAPHICS_MULTISAMPLING_NOT_SUPPORTED
0xC01E034A STATUS_GRAPHICS_MODE_NOT_IN_MODESET
0x401E034B STATUS_GRAPHICS_DATASET_IS_EMPTY
0x401E034C STATUS_GRAPHICS_NO_MORE_ELEMENTS_IN_DATASET
0xC01E034D STATUS_GRAPHICS_INVALID_VIDPN_TOPOLOGY_RECOMMENDATION_REASON
0xC01E034E STATUS_GRAPHICS_INVALID_PATH_CONTENT_TYPE
0xC01E034F STATUS_GRAPHICS_INVALID_COPYPROTECTION_TYPE
0xC01E0350 STATUS_GRAPHICS_UNASSIGNED_MODESET_ALREADY_EXISTS
0x401E0351 STATUS_GRAPHICS_PATH_CONTENT_GEOMETRY_TRANSFORMATION_NOT_PINNED
0xC01E0352 STATUS_GRAPHICS_INVALID_SCANLINE_ORDERING
0xC01E0353 STATUS_GRAPHICS_TOPOLOGY_CHANGES_NOT_ALLOWED
0xC01E0354 STATUS_GRAPHICS_NO_AVAILABLE_IMPORTANCE_ORDINALS
0xC01E0355 STATUS_GRAPHICS_INCOMPATIBLE_PRIVATE_FORMAT
0xC01E0356 STATUS_GRAPHICS_INVALID_MODE_PRUNING_ALGORITHM
0xC01E0357 STATUS_GRAPHICS_INVALID_MONITOR_CAPABILITY_ORIGIN
0xC01E0358 STATUS_GRAPHICS_INVALID_MONITOR_FREQUENCYRANGE_CONSTRAINT
0xC01E0359 STATUS_GRAPHICS_MAX_NUM_PATHS_REACHED
0xC01E035A STATUS_GRAPHICS_CANCEL_VIDPN_TOPOLOGY_AUGMENTATION
0xC01E035B STATUS_GRAPHICS_INVALID_CLIENT_TYPE
0xC01E035C STATUS_GRAPHICS_CLIENTVIDPN_NOT_SET
0xC01E0400 STATUS_GRAPHICS_SPECIFIED_CHILD_ALREADY_CONNECTED    
0xC01E0401 STATUS_GRAPHICS_CHILD_DESCRIPTOR_NOT_SUPPORTED    
0x401E042F STATUS_GRAPHICS_UNKNOWN_CHILD_STATUS
0xC01E0430 STATUS_GRAPHICS_NOT_A_LINKED_ADAPTER
0xC01E0431 STATUS_GRAPHICS_LEADLINK_NOT_ENUMERATED
0xC01E0432 STATUS_GRAPHICS_CHAINLINKS_NOT_ENUMERATED
0xC01E0433 STATUS_GRAPHICS_ADAPTER_CHAIN_NOT_READY
0xC01E0434 STATUS_GRAPHICS_CHAINLINKS_NOT_STARTED
0xC01E0435 STATUS_GRAPHICS_CHAINLINKS_NOT_POWERED_ON
0xC01E0436 STATUS_GRAPHICS_INCONSISTENT_DEVICE_LINK_STATE
0x401E0437 STATUS_GRAPHICS_LEADLINK_START_DEFERRED
0xC01E0438 STATUS_GRAPHICS_NOT_POST_DEVICE_DRIVER
0x401E0439 STATUS_GRAPHICS_POLLING_TOO_FREQUENTLY
0x401E043A STATUS_GRAPHICS_START_DEFERRED
0xC01E043B STATUS_GRAPHICS_ADAPTER_ACCESS_NOT_EXCLUDED
0xC01E0500 STATUS_GRAPHICS_OPM_NOT_SUPPORTED    
0xC01E0501 STATUS_GRAPHICS_COPP_NOT_SUPPORTED    
0xC01E0502 STATUS_GRAPHICS_UAB_NOT_SUPPORTED    
0xC01E0503 STATUS_GRAPHICS_OPM_INVALID_ENCRYPTED_PARAMETERS    
0xC01E0505 STATUS_GRAPHICS_OPM_NO_PROTECTED_OUTPUTS_EXIST
0xC01E050B STATUS_GRAPHICS_OPM_INTERNAL_ERROR
0xC01E050C STATUS_GRAPHICS_OPM_INVALID_HANDLE
0xC01E050E STATUS_GRAPHICS_PVP_INVALID_CERTIFICATE_LENGTH
0xC01E050F STATUS_GRAPHICS_OPM_SPANNING_MODE_ENABLED
0xC01E0510 STATUS_GRAPHICS_OPM_THEATER_MODE_ENABLED
0xC01E0511 STATUS_GRAPHICS_PVP_HFS_FAILED
0xC01E0512 STATUS_GRAPHICS_OPM_INVALID_SRM
0xC01E0513 STATUS_GRAPHICS_OPM_OUTPUT_DOES_NOT_SUPPORT_HDCP
0xC01E0514 STATUS_GRAPHICS_OPM_OUTPUT_DOES_NOT_SUPPORT_ACP
0xC01E0515 STATUS_GRAPHICS_OPM_OUTPUT_DOES_NOT_SUPPORT_CGMSA
0xC01E0516 STATUS_GRAPHICS_OPM_HDCP_SRM_NEVER_SET
0xC01E0517 STATUS_GRAPHICS_OPM_RESOLUTION_TOO_HIGH
0xC01E0518 STATUS_GRAPHICS_OPM_ALL_HDCP_HARDWARE_ALREADY_IN_USE
0xC01E051A STATUS_GRAPHICS_OPM_PROTECTED_OUTPUT_NO_LONGER_EXISTS
0xC01E051C STATUS_GRAPHICS_OPM_PROTECTED_OUTPUT_DOES_NOT_HAVE_COPP_SEMANTICS
0xC01E051D STATUS_GRAPHICS_OPM_INVALID_INFORMATION_REQUEST
0xC01E051E STATUS_GRAPHICS_OPM_DRIVER_INTERNAL_ERROR
0xC01E051F STATUS_GRAPHICS_OPM_PROTECTED_OUTPUT_DOES_NOT_HAVE_OPM_SEMANTICS
0xC01E0520 STATUS_GRAPHICS_OPM_SIGNALING_NOT_SUPPORTED
0xC01E0521 STATUS_GRAPHICS_OPM_INVALID_CONFIGURATION_REQUEST
0xC01E0580 STATUS_GRAPHICS_I2C_NOT_SUPPORTED    
0xC01E0581 STATUS_GRAPHICS_I2C_DEVICE_DOES_NOT_EXIST    
0xC01E0582 STATUS_GRAPHICS_I2C_ERROR_TRANSMITTING_DATA    
0xC01E0583 STATUS_GRAPHICS_I2C_ERROR_RECEIVING_DATA    
0xC01E0584 STATUS_GRAPHICS_DDCCI_VCP_NOT_SUPPORTED    
0xC01E0585 STATUS_GRAPHICS_DDCCI_INVALID_DATA    
0xC01E0586 STATUS_GRAPHICS_DDCCI_MONITOR_RETURNED_INVALID_TIMING_STATUS_BYTE
0xC01E0587 STATUS_GRAPHICS_DDCCI_INVALID_CAPABILITIES_STRING
0xC01E0588 STATUS_GRAPHICS_MCA_INTERNAL_ERROR
0xC01E0589 STATUS_GRAPHICS_DDCCI_INVALID_MESSAGE_COMMAND
0xC01E058A STATUS_GRAPHICS_DDCCI_INVALID_MESSAGE_LENGTH
0xC01E058B STATUS_GRAPHICS_DDCCI_INVALID_MESSAGE_CHECKSUM
0xC01E058C STATUS_GRAPHICS_INVALID_PHYSICAL_MONITOR_HANDLE
0xC01E058D STATUS_GRAPHICS_MONITOR_NO_LONGER_EXISTS
0xC01E05E0 STATUS_GRAPHICS_ONLY_CONSOLE_SESSION_SUPPORTED
0xC01E05E1 STATUS_GRAPHICS_NO_DISPLAY_DEVICE_CORRESPONDS_TO_NAME
0xC01E05E2 STATUS_GRAPHICS_DISPLAY_DEVICE_NOT_ATTACHED_TO_DESKTOP
0xC01E05E3 STATUS_GRAPHICS_MIRRORING_DEVICES_NOT_SUPPORTED
0xC01E05E4 STATUS_GRAPHICS_INVALID_POINTER
0xC01E05E5 STATUS_GRAPHICS_NO_MONITORS_CORRESPOND_TO_DISPLAY_DEVICE
0xC01E05E6 STATUS_GRAPHICS_PARAMETER_ARRAY_TOO_SMALL
0xC01E05E7 STATUS_GRAPHICS_INTERNAL_ERROR
0xC01E05E8 STATUS_GRAPHICS_SESSION_TYPE_CHANGE_IN_PROGRESS
0xC0210000 STATUS_FVE_LOCKED_VOLUME
0xC0210001 STATUS_FVE_NOT_ENCRYPTED
0xC0210002 STATUS_FVE_BAD_INFORMATION
0xC0210003 STATUS_FVE_TOO_SMALL
0xC0210004 STATUS_FVE_FAILED_WRONG_FS
0xC0210005 STATUS_FVE_BAD_PARTITION_SIZE
0xC0210006 STATUS_FVE_FS_NOT_EXTENDED
0xC0210007 STATUS_FVE_FS_MOUNTED
0xC0210008 STATUS_FVE_NO_LICENSE
0xC0210009 STATUS_FVE_ACTION_NOT_ALLOWED
0xC021000A STATUS_FVE_BAD_DATA
0xC021000B STATUS_FVE_VOLUME_NOT_BOUND
0xC021000C STATUS_FVE_NOT_DATA_VOLUME
0xC021000D STATUS_FVE_CONV_READ_ERROR
0xC021000E STATUS_FVE_CONV_WRITE_ERROR
0xC021000F STATUS_FVE_OVERLAPPED_UPDATE
0xC0210010 STATUS_FVE_FAILED_SECTOR_SIZE
0xC0210011 STATUS_FVE_FAILED_AUTHENTICATION
0xC0210012 STATUS_FVE_NOT_OS_VOLUME
0xC0210013 STATUS_FVE_KEYFILE_NOT_FOUND
0xC0210014 STATUS_FVE_KEYFILE_INVALID
0xC0210015 STATUS_FVE_KEYFILE_NO_VMK
0xC0210016 STATUS_FVE_TPM_DISABLED
0xC0210017 STATUS_FVE_TPM_SRK_AUTH_NOT_ZERO
0xC0210018 STATUS_FVE_TPM_INVALID_PCR
0xC0210019 STATUS_FVE_TPM_NO_VMK
0xC021001A STATUS_FVE_PIN_INVALID
0xC021001B STATUS_FVE_AUTH_INVALID_APPLICATION
0xC021001C STATUS_FVE_AUTH_INVALID_CONFIG
0xC021001D STATUS_FVE_DEBUGGER_ENABLED
0xC021001E STATUS_FVE_DRY_RUN_FAILED
0xC021001F STATUS_FVE_BAD_METADATA_POINTER
0xC0210020 STATUS_FVE_OLD_METADATA_COPY
0xC0210021 STATUS_FVE_REBOOT_REQUIRED
0xC0210022 STATUS_FVE_RAW_ACCESS
0xC0210023 STATUS_FVE_RAW_BLOCKED
0xC0210024 STATUS_FVE_NO_AUTOUNLOCK_MASTER_KEY
0xC0210025 STATUS_FVE_MOR_FAILED
0xC0210026 STATUS_FVE_NO_FEATURE_LICENSE
0xC0210027 STATUS_FVE_POLICY_USER_DISABLE_RDV_NOT_ALLOWED
0xC0210028 STATUS_FVE_CONV_RECOVERY_FAILED
0xC0210029 STATUS_FVE_VIRTUALIZED_SPACE_TOO_BIG
0xC021002A STATUS_FVE_INVALID_DATUM_TYPE
0xC0210030 STATUS_FVE_VOLUME_TOO_SMALL
0xC0210031 STATUS_FVE_ENH_PIN_INVALID
0xC0220001 STATUS_FWP_CALLOUT_NOT_FOUND
0xC0220002 STATUS_FWP_CONDITION_NOT_FOUND
0xC0220003 STATUS_FWP_FILTER_NOT_FOUND
0xC0220004 STATUS_FWP_LAYER_NOT_FOUND
0xC0220005 STATUS_FWP_PROVIDER_NOT_FOUND
0xC0220006 STATUS_FWP_PROVIDER_CONTEXT_NOT_FOUND
0xC0220007 STATUS_FWP_SUBLAYER_NOT_FOUND
0xC0220008 STATUS_FWP_NOT_FOUND
0xC0220009 STATUS_FWP_ALREADY_EXISTS
0xC022000A STATUS_FWP_IN_USE
0xC022000B STATUS_FWP_DYNAMIC_SESSION_IN_PROGRESS
0xC022000C STATUS_FWP_WRONG_SESSION
0xC022000D STATUS_FWP_NO_TXN_IN_PROGRESS
0xC022000E STATUS_FWP_TXN_IN_PROGRESS
0xC022000F STATUS_FWP_TXN_ABORTED
0xC0220010 STATUS_FWP_SESSION_ABORTED
0xC0220011 STATUS_FWP_INCOMPATIBLE_TXN
0xC0220012 STATUS_FWP_TIMEOUT
0xC0220013 STATUS_FWP_NET_EVENTS_DISABLED
0xC0220014 STATUS_FWP_INCOMPATIBLE_LAYER
0xC0220015 STATUS_FWP_KM_CLIENTS_ONLY
0xC0220016 STATUS_FWP_LIFETIME_MISMATCH
0xC0220017 STATUS_FWP_BUILTIN_OBJECT
0xC0220018 STATUS_FWP_TOO_MANY_CALLOUTS
0xC0220019 STATUS_FWP_NOTIFICATION_DROPPED
0xC022001A STATUS_FWP_TRAFFIC_MISMATCH
0xC022001B STATUS_FWP_INCOMPATIBLE_SA_STATE
0xC022001C STATUS_FWP_NULL_POINTER
0xC022001D STATUS_FWP_INVALID_ENUMERATOR
0xC022001E STATUS_FWP_INVALID_FLAGS
0xC022001F STATUS_FWP_INVALID_NET_MASK
0xC0220020 STATUS_FWP_INVALID_RANGE
0xC0220021 STATUS_FWP_INVALID_INTERVAL
0xC0220022 STATUS_FWP_ZERO_LENGTH_ARRAY
0xC0220023 STATUS_FWP_NULL_DISPLAY_NAME
0xC0220024 STATUS_FWP_INVALID_ACTION_TYPE
0xC0220025 STATUS_FWP_INVALID_WEIGHT
0xC0220026 STATUS_FWP_MATCH_TYPE_MISMATCH
0xC0220027 STATUS_FWP_TYPE_MISMATCH
0xC0220028 STATUS_FWP_OUT_OF_BOUNDS
0xC0220029 STATUS_FWP_RESERVED
0xC022002A STATUS_FWP_DUPLICATE_CONDITION
0xC022002B STATUS_FWP_DUPLICATE_KEYMOD
0xC022002C STATUS_FWP_ACTION_INCOMPATIBLE_WITH_LAYER
0xC022002D STATUS_FWP_ACTION_INCOMPATIBLE_WITH_SUBLAYER
0xC022002E STATUS_FWP_CONTEXT_INCOMPATIBLE_WITH_LAYER
0xC022002F STATUS_FWP_CONTEXT_INCOMPATIBLE_WITH_CALLOUT
0xC0220030 STATUS_FWP_INCOMPATIBLE_AUTH_METHOD
0xC0220031 STATUS_FWP_INCOMPATIBLE_DH_GROUP
0xC0220032 STATUS_FWP_EM_NOT_SUPPORTED
0xC0220033 STATUS_FWP_NEVER_MATCH
0xC0220034 STATUS_FWP_PROVIDER_CONTEXT_MISMATCH
0xC0220035 STATUS_FWP_INVALID_PARAMETER
0xC0220036 STATUS_FWP_TOO_MANY_SUBLAYERS
0xC0220037 STATUS_FWP_CALLOUT_NOTIFICATION_FAILED
0xC0220038 STATUS_FWP_INVALID_AUTH_TRANSFORM
0xC0220039 STATUS_FWP_INVALID_CIPHER_TRANSFORM
0xC022003A STATUS_FWP_INCOMPATIBLE_CIPHER_TRANSFORM
0xC022003B STATUS_FWP_INVALID_TRANSFORM_COMBINATION
0xC022003C STATUS_FWP_DUPLICATE_AUTH_METHOD
0xC0220100 STATUS_FWP_TCPIP_NOT_READY
0xC0220101 STATUS_FWP_INJECT_HANDLE_CLOSING
0xC0220102 STATUS_FWP_INJECT_HANDLE_STALE
0xC0220103 STATUS_FWP_CANNOT_PEND
0xC0220104 STATUS_FWP_DROP_NOICMP
0xC0230002 STATUS_NDIS_CLOSING
0xC0230004 STATUS_NDIS_BAD_VERSION
0xC0230005 STATUS_NDIS_BAD_CHARACTERISTICS
0xC0230006 STATUS_NDIS_ADAPTER_NOT_FOUND
0xC0230007 STATUS_NDIS_OPEN_FAILED
0xC0230008 STATUS_NDIS_DEVICE_FAILED
0xC0230009 STATUS_NDIS_MULTICAST_FULL
0xC023000A STATUS_NDIS_MULTICAST_EXISTS
0xC023000B STATUS_NDIS_MULTICAST_NOT_FOUND
0xC023000C STATUS_NDIS_REQUEST_ABORTED
0xC023000D STATUS_NDIS_RESET_IN_PROGRESS
0xC02300BB STATUS_NDIS_NOT_SUPPORTED
0xC023000F STATUS_NDIS_INVALID_PACKET
0xC0230011 STATUS_NDIS_ADAPTER_NOT_READY
0xC0230014 STATUS_NDIS_INVALID_LENGTH
0xC0230015 STATUS_NDIS_INVALID_DATA
0xC0230016 STATUS_NDIS_BUFFER_TOO_SHORT
0xC0230017 STATUS_NDIS_INVALID_OID
0xC0230018 STATUS_NDIS_ADAPTER_REMOVED
0xC0230019 STATUS_NDIS_UNSUPPORTED_MEDIA
0xC023001A STATUS_NDIS_GROUP_ADDRESS_IN_USE
0xC023001B STATUS_NDIS_FILE_NOT_FOUND
0xC023001C STATUS_NDIS_ERROR_READING_FILE
0xC023001D STATUS_NDIS_ALREADY_MAPPED
0xC023001E STATUS_NDIS_RESOURCE_CONFLICT
0xC023001F STATUS_NDIS_MEDIA_DISCONNECTED
0xC0230022 STATUS_NDIS_INVALID_ADDRESS
0xC0230010 STATUS_NDIS_INVALID_DEVICE_REQUEST
0xC023002A STATUS_NDIS_PAUSED
0xC023002B STATUS_NDIS_INTERFACE_NOT_FOUND
0xC023002C STATUS_NDIS_UNSUPPORTED_REVISION
0xC023002D STATUS_NDIS_INVALID_PORT
0xC023002E STATUS_NDIS_INVALID_PORT_STATE
0xC023002F STATUS_NDIS_LOW_POWER_STATE
0xC0232000 STATUS_NDIS_DOT11_AUTO_CONFIG_ENABLED
0xC0232001 STATUS_NDIS_DOT11_MEDIA_IN_USE
0xC0232002 STATUS_NDIS_DOT11_POWER_STATE_INVALID
0xC0232003 STATUS_NDIS_PM_WOL_PATTERN_LIST_FULL
0xC0232004 STATUS_NDIS_PM_PROTOCOL_OFFLOAD_LIST_FULL
0x40230001 STATUS_NDIS_INDICATION_REQUIRED
0xC023100F STATUS_NDIS_OFFLOAD_POLICY
0xC0231012 STATUS_NDIS_OFFLOAD_CONNECTION_REJECTED
0xC0231013 STATUS_NDIS_OFFLOAD_PATH_REJECTED
0xC0350002 STATUS_HV_INVALID_HYPERCALL_CODE
0xC0350003 STATUS_HV_INVALID_HYPERCALL_INPUT
0xC0350004 STATUS_HV_INVALID_ALIGNMENT
0xC0350005 STATUS_HV_INVALID_PARAMETER
0xC0350006 STATUS_HV_ACCESS_DENIED
0xC0350007 STATUS_HV_INVALID_PARTITION_STATE
0xC0350008 STATUS_HV_OPERATION_DENIED
0xC0350009 STATUS_HV_UNKNOWN_PROPERTY
0xC035000A STATUS_HV_PROPERTY_VALUE_OUT_OF_RANGE
0xC035000B STATUS_HV_INSUFFICIENT_MEMORY
0xC035000C STATUS_HV_PARTITION_TOO_DEEP
0xC035000D STATUS_HV_INVALID_PARTITION_ID
0xC035000E STATUS_HV_INVALID_VP_INDEX
0xC0350011 STATUS_HV_INVALID_PORT_ID
0xC0350012 STATUS_HV_INVALID_CONNECTION_ID
0xC0350013 STATUS_HV_INSUFFICIENT_BUFFERS
0xC0350014 STATUS_HV_NOT_ACKNOWLEDGED
0xC0350016 STATUS_HV_ACKNOWLEDGED
0xC0350017 STATUS_HV_INVALID_SAVE_RESTORE_STATE
0xC0350018 STATUS_HV_INVALID_SYNIC_STATE
0xC0350019 STATUS_HV_OBJECT_IN_USE
0xC035001A STATUS_HV_INVALID_PROXIMITY_DOMAIN_INFO
0xC035001B STATUS_HV_NO_DATA
0xC035001C STATUS_HV_INACTIVE
0xC035001D STATUS_HV_NO_RESOURCES
0xC035001E STATUS_HV_FEATURE_UNAVAILABLE
0xC0351000 STATUS_HV_NOT_PRESENT
