0x00000000 STATUS_SUCCESS
0xC00B0006 STATUS_MUI_FILE_NOT_LOADED
0xC00B0007 STATUS_RESOURCE_ENUM_USER_STOP
0xC0130001 STATUS_CLUSTER_INVALID_NODE
0xC0130002 STATUS_CLUSTER_NODE_EXISTS
0xC0130003 STATUS_CLUSTER_JOIN_IN_PROGRESS
0xC0130004 STATUS_CLUSTER_NODE_NOT_FOUND
0xC0130005 STATUS_CLUSTER_LOCAL_NODE_NOT_FOUND
0xC0130006 STATUS_CLUSTER_NETWORK_EXISTS
0xC0130007 STATUS_CLUSTER_NETWORK_NOT_FOUND
0xC0130008 STATUS_CLUSTER_NETINTERFACE_EXISTS
0xC0130009 STATUS_CLUSTER_NETINTERFACE_NOT_FOUND
0xC013000A STATUS_CLUSTER_INVALID_REQUEST
0xC013000B STATUS_CLUSTER_INVALID_NETWORK_PROVIDER
0xC013000C STATUS_CLUSTER_NODE_DOWN
0xC013000D STATUS_CLUSTER_NODE_UNREACHABLE
0xC013000E STATUS_CLUSTER_NODE_NOT_MEMBER
0xC013000F STATUS_CLUSTER_JOIN_NOT_IN_PROGRESS
0xC0130010 STATUS_CLUSTER_INVALID_NETWORK
0xC0130011 STATUS_CLUSTER_NO_NET_ADAPTERS
0xC0130012 STATUS_CLUSTER_NODE_UP
0xC0130013 STATUS_CLUSTER_NODE_PAUSED
0xC0130014 STATUS_CLUSTER_NODE_NOT_PAUSED
0xC0130015 STATUS_CLUSTER_NO_SECURITY_CONTEXT
0xC0130016 STATUS_CLUSTER_NETWORK_NOT_INTERNAL
0xC0130017 STATUS_CLUSTER_POISONED
0xC0130018 STATUS_CLUSTER_NON_CSV_PATH
0xC0130019 STATUS_CLUSTER_CSV_VOLUME_NOT_LOCAL
0xC0130020 STATUS_CLUSTER_CSV_READ_OPLOCK_BREAK_IN_PROGRESS
0xC0130021 STATUS_CLUSTER_CSV_AUTO_PAUSE_ERROR
0xC0130022 STATUS_CLUSTER_CSV_REDIRECTED
0xC0130023 STATUS_CLUSTER_CSV_NOT_REDIRECTED
0xC0130024 STATUS_CLUSTER_CSV_VOLUME_DRAINING
0xC0130025 STATUS_CLUSTER_CSV_SNAPSHOT_CREATION_IN_PROGRESS
0xC0130026 STATUS_CLUSTER_CSV_VOLUME_DRAINING_SUCCEEDED_DOWNLEVEL
0xC0130027 STATUS_CLUSTER_CSV_NO_SNAPSHOTS
0xC0130028 STATUS_CSV_IO_PAUSE_TIMEOUT
0xC0130029 STATUS_CLUSTER_CSV_INVALID_HANDLE
0xC0130030 STATUS_CLUSTER_CSV_SUPPORTED_ONLY_ON_COORDINATOR
0xC0130031 STATUS_CLUSTER_CAM_TICKET_REPLAY_DETECTED
0xC0140001 STATUS_ACPI_INVALID_OPCODE
0xC0140002 STATUS_ACPI_STACK_OVERFLOW
0xC0140003 STATUS_ACPI_ASSERT_FAILED
0xC0140004 STATUS_ACPI_INVALID_INDEX
0xC0140005 STATUS_ACPI_INVALID_ARGUMENT
0xC0140006 STATUS_ACPI_FATAL
0xC0140007 STATUS_ACPI_INVALID_SUPERNAME
0xC0140008 STATUS_ACPI_INVALID_ARGTYPE
0xC0140009 STATUS_ACPI_INVALID_OBJTYPE
0xC014000A STATUS_ACPI_INVALID_TARGETTYPE
0xC014000B STATUS_ACPI_INCORRECT_ARGUMENT_COUNT
0xC014000C STATUS_ACPI_ADDRESS_NOT_MAPPED
0xC014000D STATUS_ACPI_INVALID_EVENTTYPE
0xC014000E STATUS_ACPI_HANDLER_COLLISION
0xC014000F STATUS_ACPI_INVALID_DATA
0xC0140010 STATUS_ACPI_INVALID_REGION
0xC0140011 STATUS_ACPI_INVALID_ACCESS_SIZE
0xC0140012 STATUS_ACPI_ACQUIRE_GLOBAL_LOCK
0xC0140013 STATUS_ACPI_ALREADY_INITIALIZED
0xC0140014 STATUS_ACPI_NOT_INITIALIZED
0xC0140015 STATUS_ACPI_INVALID_MUTEX_LEVEL
0xC0140016 STATUS_ACPI_MUTEX_NOT_OWNED
0xC0140017 STATUS_ACPI_MUTEX_NOT_OWNER
0xC0140018 STATUS_ACPI_RS_ACCESS
0xC0140019 STATUS_ACPI_INVALID_TABLE
0xC0140020 STATUS_ACPI_REG_HANDLER_FAILED
0xC0140021 STATUS_ACPI_POWER_REQUEST_FAILED
0xC0150001 STATUS_SXS_SECTION_NOT_FOUND
0xC0150002 STATUS_SXS_CANT_GEN_ACTCTX
0xC0150003 STATUS_SXS_INVALID_ACTCTXDATA_FORMAT
0xC0150004 STATUS_SXS_ASSEMBLY_NOT_FOUND
0xC0150005 STATUS_SXS_MANIFEST_FORMAT_ERROR
0xC0150006 STATUS_SXS_MANIFEST_PARSE_ERROR
0xC0150007 STATUS_SXS_ACTIVATION_CONTEXT_DISABLED
0xC0150008 STATUS_SXS_KEY_NOT_FOUND
0xC0150009 STATUS_SXS_VERSION_CONFLICT
0xC015000A STATUS_SXS_WRONG_SECTION_TYPE
0xC015000B STATUS_SXS_THREAD_QUERIES_DISABLED
0xC015000C STATUS_SXS_ASSEMBLY_MISSING
0xC015000E STATUS_SXS_PROCESS_DEFAULT_ALREADY_SET
0xC015000F STATUS_SXS_EARLY_DEACTIVATION
0xC0150010 STATUS_SXS_INVALID_DEACTIVATION
0xC0150011 STATUS_SXS_MULTIPLE_DEACTIVATION
0xC0150012 STATUS_SXS_SYSTEM_DEFAULT_ACTIVATION_CONTEXT_EMPTY
0xC0150013 STATUS_SXS_PROCESS_TERMINATION_REQUESTED
0xC0150014 STATUS_SXS_CORRUPT_ACTIVATION_STACK
0xC0150015 STATUS_SXS_CORRUPTION
0xC0150016 STATUS_SXS_INVALID_IDENTITY_ATTRIBUTE_VALUE
0xC0150017 STATUS_SXS_INVALID_IDENTITY_ATTRIBUTE_NAME
0xC0150018 STATUS_SXS_IDENTITY_DUPLICATE_ATTRIBUTE
0xC0150019 STATUS_SXS_IDENTITY_PARSE_ERROR
0xC015001A STATUS_SXS_COMPONENT_STORE_CORRUPT
0xC015001B STATUS_SXS_FILE_HASH_MISMATCH
0xC015001C STATUS_SXS_MANIFEST_IDENTITY_SAME_BUT_CONTENTS_DIFFERENT
0xC015001D STATUS_SXS_IDENTITIES_DIFFERENT
0xC015001E STATUS_SXS_ASSEMBLY_IS_NOT_A_DEPLOYMENT
0xC015001F STATUS_SXS_FILE_NOT_PART_OF_ASSEMBLY
0xC0150020 STATUS_ADVANCED_INSTALLER_FAILED
0xC0150021 STATUS_XML_ENCODING_MISMATCH
0xC0150022 STATUS_SXS_MANIFEST_TOO_BIG
0xC0150023 STATUS_SXS_SETTING_NOT_REGISTERED
0xC0150024 STATUS_SXS_TRANSACTION_CLOSURE_INCOMPLETE
0xC0150025 STATUS_SMI_PRIMITIVE_INSTALLER_FAILED
0xC0150026 STATUS_GENERIC_COMMAND_FAILED
0xC0150027 STATUS_SXS_FILE_HASH_MISSING
0xC0190001 STATUS_TRANSACTIONAL_CONFLICT
0xC0190002 STATUS_INVALID_TRANSACTION
0xC0190003 STATUS_TRANSACTION_NOT_ACTIVE
0xC0190004 STATUS_TM_INITIALIZATION_FAILED
0xC0190005 STATUS_RM_NOT_ACTIVE
0xC0190006 STATUS_RM_METADATA_CORRUPT
0xC0190007 STATUS_TRANSACTION_NOT_JOINED
0xC0190008 STATUS_DIRECTORY_NOT_RM
0xC019000A STATUS_TRANSACTIONS_UNSUPPORTED_REMOTE
0xC019000B STATUS_LOG_RESIZE_INVALID_SIZE
0xC019000C STATUS_REMOTE_FILE_VERSION_MISMATCH
0xC019000F STATUS_CRM_PROTOCOL_ALREADY_EXISTS
0xC0190010 STATUS_TRANSACTION_PROPAGATION_FAILED
0xC0190011 STATUS_CRM_PROTOCOL_NOT_FOUND
0xC0190012 STATUS_TRANSACTION_SUPERIOR_EXISTS
0xC0190013 STATUS_TRANSACTION_REQUEST_NOT_VALID
0xC0190014 STATUS_TRANSACTION_NOT_REQUESTED
0xC0190015 STATUS_TRANSACTION_ALREADY_ABORTED
0xC0190016 STATUS_TRANSACTION_ALREADY_COMMITTED
0xC0190017 STATUS_TRANSACTION_INVALID_MARSHALL_BUFFER
0xC0190018 STATUS_CURRENT_TRANSACTION_NOT_VALID
0xC0190019 STATUS_LOG_GROWTH_FAILED
0xC0190021 STATUS_OBJECT_NO_LONGER_EXISTS
0xC0190022 STATUS_STREAM_MINIVERSION_NOT_FOUND
0xC0190023 STATUS_STREAM_MINIVERSION_NOT_VALID
0xC0190024 STATUS_MINIVERSION_INACCESSIBLE_FROM_SPECIFIED_TRANSACTION
0xC0190025 STATUS_CANT_OPEN_MINIVERSION_WITH_MODIFY_INTENT
0xC0190026 STATUS_CANT_CREATE_MORE_STREAM_MINIVERSIONS
0xC0190028 STATUS_HANDLE_NO_LONGER_VALID
0xC0190030 STATUS_LOG_CORRUPTION_DETECTED
0xC0190032 STATUS_RM_DISCONNECTED
0xC0190033 STATUS_ENLISTMENT_NOT_SUPERIOR
0xC0190036 STATUS_FILE_IDENTITY_NOT_PERSISTENT
0xC0190037 STATUS_CANT_BREAK_TRANSACTIONAL_DEPENDENCY
0xC0190038 STATUS_CANT_CROSS_RM_BOUNDARY
0xC0190039 STATUS_TXF_DIR_NOT_EMPTY
0xC019003A STATUS_INDOUBT_TRANSACTIONS_EXIST
0xC019003B STATUS_TM_VOLATILE
0xC019003C STATUS_ROLLBACK_TIMER_EXPIRED
0xC019003D STATUS_TXF_ATTRIBUTE_CORRUPT
0xC019003E STATUS_EFS_NOT_ALLOWED_IN_TRANSACTION
0xC019003F STATUS_TRANSACTIONAL_OPEN_NOT_ALLOWED
0xC0190040 STATUS_TRANSACTED_MAPPING_UNSUPPORTED_REMOTE
0xC0190043 STATUS_TRANSACTION_REQUIRED_PROMOTION
0xC0190044 STATUS_CANNOT_EXECUTE_FILE_IN_TRANSACTION
0xC0190045 STATUS_TRANSACTIONS_NOT_FROZEN
0xC0190046 STATUS_TRANSACTION_FREEZE_IN_PROGRESS
0xC0190047 STATUS_NOT_SNAPSHOT_VOLUME
0xC0190048 STATUS_NO_SAVEPOINT_WITH_OPEN_FILES
0xC0190049 STATUS_SPARSE_NOT_ALLOWED_IN_TRANSACTION
0xC019004A STATUS_TM_IDENTITY_MISMATCH
0xC019004B STATUS_FLOATED_SECTION
0xC019004C STATUS_CANNOT_ACCEPT_TRANSACTED_WORK
0xC019004D STATUS_CANNOT_ABORT_TRANSACTIONS
0xC019004E STATUS_TRANSACTION_NOT_FOUND
0xC019004F STATUS_RESOURCEMANAGER_NOT_FOUND
0xC0190050 STATUS_ENLISTMENT_NOT_FOUND
0xC0190051 STATUS_TRANSACTIONMANAGER_NOT_FOUND
0xC0190052 STATUS_TRANSACTIONMANAGER_NOT_ONLINE
0xC0190053 STATUS_TRANSACTIONMANAGER_RECOVERY_NAME_COLLISION
0xC0190054 STATUS_TRANSACTION_NOT_ROOT
0xC0190055 STATUS_TRANSACTION_OBJECT_EXPIRED
0xC0190056 STATUS_COMPRESSION_NOT_ALLOWED_IN_TRANSACTION
0xC0190057 STATUS_TRANSACTION_RESPONSE_NOT_ENLISTED
0xC0190058 STATUS_TRANSACTION_RECORD_TOO_LONG
0xC0190059 STATUS_NO_LINK_TRACKING_IN_TRANSACTION
0xC019005A STATUS_OPERATION_NOT_SUPPORTED_IN_TRANSACTION
0xC019005B STATUS_TRANSACTION_INTEGRITY_VIOLATED
0xC019005C STATUS_TRANSACTIONMANAGER_IDENTITY_MISMATCH
0xC019005D STATUS_RM_CANNOT_BE_FROZEN_FOR_SNAPSHOT
0xC019005E STATUS_TRANSACTION_MUST_WRITETHROUGH
0xC019005F STATUS_TRANSACTION_NO_SUPERIOR
0xC0190060 STATUS_EXPIRED_HANDLE
0xC0190061 STATUS_TRANSACTION_NOT_ENLISTED
0xC01A0001 STATUS_LOG_SECTOR_INVALID
0xC01A0002 STATUS_LOG_SECTOR_PARITY_INVALID
0xC01A0003 STATUS_LOG_SECTOR_REMAPPED
0xC01A0004 STATUS_LOG_BLOCK_INCOMPLETE
0xC01A0005 STATUS_LOG_INVALID_RANGE
0xC01A0006 STATUS_LOG_BLOCKS_EXHAUSTED
0xC01A0007 STATUS_LOG_READ_CONTEXT_INVALID
0xC01A0008 STATUS_LOG_RESTART_INVALID
0xC01A0009 STATUS_LOG_BLOCK_VERSION
0xC01A000A STATUS_LOG_BLOCK_INVALID
0xC01A000B STATUS_LOG_READ_MODE_INVALID
0xC01A000D STATUS_LOG_METADATA_CORRUPT
0xC01A000E STATUS_LOG_METADATA_INVALID
0xC01A000F STATUS_LOG_METADATA_INCONSISTENT
0xC01A0010 STATUS_LOG_RESERVATION_INVALID
0xC01A0011 STATUS_LOG_CANT_DELETE
0xC01A0012 STATUS_LOG_CONTAINER_LIMIT_EXCEEDED
0xC01A0013 STATUS_LOG_START_OF_LOG
0xC01A0014 STATUS_LOG_POLICY_ALREADY_INSTALLED
0xC01A0015 STATUS_LOG_POLICY_NOT_INSTALLED
0xC01A0016 STATUS_LOG_POLICY_INVALID
0xC01A0017 STATUS_LOG_POLICY_CONFLICT
0xC01A0018 STATUS_LOG_PINNED_ARCHIVE_TAIL
0xC01A0019 STATUS_LOG_RECORD_NONEXISTENT
0xC01A001A STATUS_LOG_RECORDS_RESERVED_INVALID
0xC01A001B STATUS_LOG_SPACE_RESERVED_INVALID
0xC01A001C STATUS_LOG_TAIL_INVALID
0xC01A001D STATUS_LOG_FULL
0xC01A001E STATUS_LOG_MULTIPLEXED
0xC01A001F STATUS_LOG_DEDICATED
0xC01A0020 STATUS_LOG_ARCHIVE_NOT_IN_PROGRESS
0xC01A0021 STATUS_LOG_ARCHIVE_IN_PROGRESS
0xC01A0022 STATUS_LOG_EPHEMERAL
0xC01A0023 STATUS_LOG_NOT_ENOUGH_CONTAINERS
0xC01A0024 STATUS_LOG_CLIENT_ALREADY_REGISTERED
0xC01A0025 STATUS_LOG_CLIENT_NOT_REGISTERED
0xC01A0026 STATUS_LOG_FULL_HANDLER_IN_PROGRESS
0xC01A0027 STATUS_LOG_CONTAINER_READ_FAILED
0xC01A0028 STATUS_LOG_CONTAINER_WRITE_FAILED
0xC01A0029 STATUS_LOG_CONTAINER_OPEN_FAILED
0xC01A002A STATUS_LOG_CONTAINER_STATE_INVALID
0xC01A002B STATUS_LOG_STATE_INVALID
0xC01A002C STATUS_LOG_PINNED
0xC01A002D STATUS_LOG_METADATA_FLUSH_FAILED
0xC01A002E STATUS_LOG_INCONSISTENT_SECURITY
0xC01A002F STATUS_LOG_APPENDED_FLUSH_FAILED
0xC01A0030 STATUS_LOG_PINNED_RESERVATION
0xC01B00EA STATUS_VIDEO_HUNG_DISPLAY_DRIVER_THREAD
0xC01C0001 STATUS_FLT_NO_HANDLER_DEFINED
0xC01C0002 STATUS_FLT_CONTEXT_ALREADY_DEFINED
0xC01C0003 STATUS_FLT_INVALID_ASYNCHRONOUS_REQUEST
0xC01C0004 STATUS_FLT_DISALLOW_FAST_IO
0xC01C0005 STATUS_FLT_INVALID_NAME_REQUEST
0xC01C0006 STATUS_FLT_NOT_SAFE_TO_POST_OPERATION
0xC01C0007 STATUS_FLT_NOT_INITIALIZED
0xC01C0008 STATUS_FLT_FILTER_NOT_READY
0xC01C0009 STATUS_FLT_POST_OPERATION_CLEANUP
0xC01C000A STATUS_FLT_INTERNAL_ERROR
0xC01C000B STATUS_FLT_DELETING_OBJECT
0xC01C000C STATUS_FLT_MUST_BE_NONPAGED_POOL
0xC01C000D STATUS_FLT_DUPLICATE_ENTRY
0xC01C000E STATUS_FLT_CBDQ_DISABLED
0xC01C000F STATUS_FLT_DO_NOT_ATTACH
0xC01C0010 STATUS_FLT_DO_NOT_DETACH
0xC01C0011 STATUS_FLT_INSTANCE_ALTITUDE_COLLISION
0xC01C0012 STATUS_FLT_INSTANCE_NAME_COLLISION
0xC01C0013 STATUS_FLT_FILTER_NOT_FOUND
0xC01C0014 STATUS_FLT_VOLUME_NOT_FOUND
0xC01C0015 STATUS_FLT_INSTANCE_NOT_FOUND
0xC01C0016 STATUS_FLT_CONTEXT_ALLOCATION_NOT_FOUND
0xC01C0017 STATUS_FLT_INVALID_CONTEXT_REGISTRATION
0xC01C0018 STATUS_FLT_NAME_CACHE_MISS
0xC01C0019 STATUS_FLT_NO_DEVICE_OBJECT
0xC01C001A STATUS_FLT_VOLUME_ALREADY_MOUNTED
0xC01C001B STATUS_FLT_ALREADY_ENLISTED
0xC01C001C STATUS_FLT_CONTEXT_ALREADY_LINKED
0xC01C0020 STATUS_FLT_NO_WAITER_FOR_REPLY
0xC01C0023 STATUS_FLT_REGISTRATION_BUSY
0xC01D0001 STATUS_MONITOR_NO_DESCRIPTOR
0xC01D0002 STATUS_MONITOR_UNKNOWN_DESCRIPTOR_FORMAT
0xC01D0003 STATUS_MONITOR_INVALID_DESCRIPTOR_CHECKSUM
0xC01D0004 STATUS_MONITOR_INVALID_STANDARD_TIMING_BLOCK
0xC01D0005 STATUS_MONITOR_WMI_DATABLOCK_REGISTRATION_FAILED
0xC01D0006 STATUS_MONITOR_INVALID_SERIAL_NUMBER_MONDSC_BLOCK
0xC01D0007 STATUS_MONITOR_INVALID_USER_FRIENDLY_MONDSC_BLOCK
0xC01D0008 STATUS_MONITOR_NO_MORE_DESCRIPTOR_DATA
0xC01D0009 STATUS_MONITOR_INVALID_DETAILED_TIMING_BLOCK
0xC01D000A STATUS_MONITOR_INVALID_MANUFACTURE_DATE
0xC01E0000 STATUS_GRAPHICS_NOT_EXCLUSIVE_MODE_OWNER
0xC01E0001 STATUS_GRAPHICS_INSUFFICIENT_DMA_BUFFER
0xC01E0002 STATUS_GRAPHICS_INVALID_DISPLAY_ADAPTER
0xC01E0003 STATUS_GRAPHICS_ADAPTER_WAS_RESET
0xC01E0004 STATUS_GRAPHICS_INVALID_DRIVER_MODEL
0xC01E0005 STATUS_GRAPHICS_PRESENT_MODE_CHANGED
0xC01E0006 STATUS_GRAPHICS_PRESENT_OCCLUDED
0xC01E0007 STATUS_GRAPHICS_PRESENT_DENIED
0xC01E0008 STATUS_GRAPHICS_CANNOTCOLORCONVERT
0xC01E0009 STATUS_GRAPHICS_DRIVER_MISMATCH
0xC01E000B STATUS_GRAPHICS_PRESENT_REDIRECTION_DISABLED
0xC01E000C STATUS_GRAPHICS_PRESENT_UNOCCLUDED
0xC01E000D STATUS_GRAPHICS_WINDOWDC_NOT_AVAILABLE
0xC01E000E STATUS_GRAPHICS_WINDOWLESS_PRESENT_DISABLED
0xC01E0100 STATUS_GRAPHICS_NO_VIDEO_MEMORY
0xC01E0101 STATUS_GRAPHICS_CANT_LOCK_MEMORY
0xC01E0102 STATUS_GRAPHICS_ALLOCATION_BUSY
0xC01E0103 STATUS_GRAPHICS_TOO_MANY_REFERENCES
0xC01E0104 STATUS_GRAPHICS_TRY_AGAIN_LATER
0xC01E0105 STATUS_GRAPHICS_TRY_AGAIN_NOW
0xC01E0106 STATUS_GRAPHICS_ALLOCATION_INVALID
0xC01E0107 STATUS_GRAPHICS_UNSWIZZLING_APERTURE_UNAVAILABLE
0xC01E0108 STATUS_GRAPHICS_UNSWIZZLING_APERTURE_UNSUPPORTED
0xC01E0109 STATUS_GRAPHICS_CANT_EVICT_PINNED_ALLOCATION
0xC01E0110 STATUS_GRAPHICS_INVALID_ALLOCATION_USAGE
0xC01E0111 STATUS_GRAPHICS_CANT_RENDER_LOCKED_ALLOCATION
0xC01E0112 STATUS_GRAPHICS_ALLOCATION_CLOSED
0xC01E0113 STATUS_GRAPHICS_INVALID_ALLOCATION_INSTANCE
0xC01E0114 STATUS_GRAPHICS_INVALID_ALLOCATION_HANDLE
0xC01E0115 STATUS_GRAPHICS_WRONG_ALLOCATION_DEVICE
0xC01E0116 STATUS_GRAPHICS_ALLOCATION_CONTENT_LOST
0xC01E0200 STATUS_GRAPHICS_GPU_EXCEPTION_ON_DEVICE
0xC01E0300 STATUS_GRAPHICS_INVALID_VIDPN_TOPOLOGY
0xC01E0301 STATUS_GRAPHICS_VIDPN_TOPOLOGY_NOT_SUPPORTED
0xC01E0302 STATUS_GRAPHICS_VIDPN_TOPOLOGY_CURRENTLY_NOT_SUPPORTED
0xC01E0303 STATUS_GRAPHICS_INVALID_VIDPN
0xC01E0304 STATUS_GRAPHICS_INVALID_VIDEO_PRESENT_SOURCE
0xC01E0305 STATUS_GRAPHICS_INVALID_VIDEO_PRESENT_TARGET
0xC01E0306 STATUS_GRAPHICS_VIDPN_MODALITY_NOT_SUPPORTED
0xC01E0308 STATUS_GRAPHICS_INVALID_VIDPN_SOURCEMODESET
0xC01E0309 STATUS_GRAPHICS_INVALID_VIDPN_TARGETMODESET
0xC01E030A STATUS_GRAPHICS_INVALID_FREQUENCY
0xC01E030B STATUS_GRAPHICS_INVALID_ACTIVE_REGION
0xC01E030C STATUS_GRAPHICS_INVALID_TOTAL_REGION
0xC01E0310 STATUS_GRAPHICS_INVALID_VIDEO_PRESENT_SOURCE_MODE
0xC01E0311 STATUS_GRAPHICS_INVALID_VIDEO_PRESENT_TARGET_MODE
0xC01E0312 STATUS_GRAPHICS_PINNED_MODE_MUST_REMAIN_IN_SET
0xC01E0313 STATUS_GRAPHICS_PATH_ALREADY_IN_TOPOLOGY
0xC01E0314 STATUS_GRAPHICS_MODE_ALREADY_IN_MODESET
0xC01E0315 STATUS_GRAPHICS_INVALID_VIDEOPRESENTSOURCESET
0xC01E0316 STATUS_GRAPHICS_INVALID_VIDEOPRESENTTARGETSET
0xC01E0317 STATUS_GRAPHICS_SOURCE_ALREADY_IN_SET
0xC01E0318 STATUS_GRAPHICS_TARGET_ALREADY_IN_SET
0xC01E0319 STATUS_GRAPHICS_INVALID_VIDPN_PRESENT_PATH
0xC01E031A STATUS_GRAPHICS_NO_RECOMMENDED_VIDPN_TOPOLOGY
0xC01E031B STATUS_GRAPHICS_INVALID_MONITOR_FREQUENCYRANGESET
0xC01E031C STATUS_GRAPHICS_INVALID_MONITOR_FREQUENCYRANGE
0xC01E031D STATUS_GRAPHICS_FREQUENCYRANGE_NOT_IN_SET
0xC01E031F STATUS_GRAPHICS_FREQUENCYRANGE_ALREADY_IN_SET
0xC01E0320 STATUS_GRAPHICS_STALE_MODESET
0xC01E0321 STATUS_GRAPHICS_INVALID_MONITOR_SOURCEMODESET
0xC01E0322 STATUS_GRAPHICS_INVALID_MONITOR_SOURCE_MODE
0xC01E0323 STATUS_GRAPHICS_NO_RECOMMENDED_FUNCTIONAL_VIDPN
0xC01E0324 STATUS_GRAPHICS_MODE_ID_MUST_BE_UNIQUE
0xC01E0325 STATUS_GRAPHICS_EMPTY_ADAPTER_MONITOR_MODE_SUPPORT_INTERSECTION
0xC01E0326 STATUS_GRAPHICS_VIDEO_PRESENT_TARGETS_LESS_THAN_SOURCES
0xC01E0327 STATUS_GRAPHICS_PATH_NOT_IN_TOPOLOGY
0xC01E0328 STATUS_GRAPHICS_ADAPTER_MUST_HAVE_AT_LEAST_ONE_SOURCE
0xC01E0329 STATUS_GRAPHICS_ADAPTER_MUST_HAVE_AT_LEAST_ONE_TARGET
0xC01E032A STATUS_GRAPHICS_INVALID_MONITORDESCRIPTORSET
0xC01E032B STATUS_GRAPHICS_INVALID_MONITORDESCRIPTOR
0xC01E032C STATUS_GRAPHICS_MONITORDESCRIPTOR_NOT_IN_SET
0xC01E032D STATUS_GRAPHICS_MONITORDESCRIPTOR_ALREADY_IN_SET
0xC01E032E STATUS_GRAPHICS_MONITORDESCRIPTOR_ID_MUST_BE_UNIQUE
0xC01E032F STATUS_GRAPHICS_INVALID_VIDPN_TARGET_SUBSET_TYPE
0xC01E0330 STATUS_GRAPHICS_RESOURCES_NOT_RELATED
0xC01E0331 STATUS_GRAPHICS_SOURCE_ID_MUST_BE_UNIQUE
0xC01E0332 STATUS_GRAPHICS_TARGET_ID_MUST_BE_UNIQUE
0xC01E0333 STATUS_GRAPHICS_NO_AVAILABLE_VIDPN_TARGET
0xC01E0334 STATUS_GRAPHICS_MONITOR_COULD_NOT_BE_ASSOCIATED_WITH_ADAPTER
0xC01E0335 STATUS_GRAPHICS_NO_VIDPNMGR
0xC01E0336 STATUS_GRAPHICS_NO_ACTIVE_VIDPN
0xC01E0337 STATUS_GRAPHICS_STALE_VIDPN_TOPOLOGY
0xC01E0338 STATUS_GRAPHICS_MONITOR_NOT_CONNECTED
0xC01E0339 STATUS_GRAPHICS_SOURCE_NOT_IN_TOPOLOGY
0xC01E033A STATUS_GRAPHICS_INVALID_PRIMARYSURFACE_SIZE
0xC01E033B STATUS_GRAPHICS_INVALID_VISIBLEREGION_SIZE
0xC01E033C STATUS_GRAPHICS_INVALID_STRIDE
0xC01E033D STATUS_GRAPHICS_INVALID_PIXELFORMAT
0xC01E033E STATUS_GRAPHICS_INVALID_COLORBASIS
0xC01E033F STATUS_GRAPHICS_INVALID_PIXELVALUEACCESSMODE
0xC01E0340 STATUS_GRAPHICS_TARGET_NOT_IN_TOPOLOGY
0xC01E0341 STATUS_GRAPHICS_NO_DISPLAY_MODE_MANAGEMENT_SUPPORT
0xC01E0342 STATUS_GRAPHICS_VIDPN_SOURCE_IN_USE
0xC01E0343 STATUS_GRAPHICS_CANT_ACCESS_ACTIVE_VIDPN
0xC01E0344 STATUS_GRAPHICS_INVALID_PATH_IMPORTANCE_ORDINAL
0xC01E0345 STATUS_GRAPHICS_INVALID_PATH_CONTENT_GEOMETRY_TRANSFORMATION
0xC01E0346 STATUS_GRAPHICS_PATH_CONTENT_GEOMETRY_TRANSFORMATION_NOT_SUPPORTED
0xC01E0347 STATUS_GRAPHICS_INVALID_GAMMA_RAMP
0xC01E0348 STATUS_GRAPHICS_GAMMA_RAMP_NOT_SUPPORTED
0xC01E0349 STATUS_GRAPHICS_MULTISAMPLING_NOT_SUPPORTED
0xC01E034A STATUS_GRAPHICS_MODE_NOT_IN_MODESET
0xC01E034D STATUS_GRAPHICS_INVALID_VIDPN_TOPOLOGY_RECOMMENDATION_REASON
0xC01E034E STATUS_GRAPHICS_INVALID_PATH_CONTENT_TYPE
0xC01E034F STATUS_GRAPHICS_INVALID_COPYPROTECTION_TYPE
0xC01E0350 STATUS_GRAPHICS_UNASSIGNED_MODESET_ALREADY_EXISTS
0xC01E0352 STATUS_GRAPHICS_INVALID_SCANLINE_ORDERING
0xC01E0353 STATUS_GRAPHICS_TOPOLOGY_CHANGES_NOT_ALLOWED
0xC01E0354 STATUS_GRAPHICS_NO_AVAILABLE_IMPORTANCE_ORDINALS
0xC01E0355 STATUS_GRAPHICS_INCOMPATIBLE_PRIVATE_FORMAT
0xC01E0356 STATUS_GRAPHICS_INVALID_MODE_PRUNING_ALGORITHM
0xC01E0357 STATUS_GRAPHICS_INVALID_MONITOR_CAPABILITY_ORIGIN
0xC01E0358 STATUS_GRAPHICS_INVALID_MONITOR_FREQUENCYRANGE_CONSTRAINT
0xC01E0359 STATUS_GRAPHICS_MAX_NUM_PATHS_REACHED
0xC01E035A STATUS_GRAPHICS_CANCEL_VIDPN_TOPOLOGY_AUGMENTATION
0xC01E035B STATUS_GRAPHICS_INVALID_CLIENT_TYPE
0xC01E035C STATUS_GRAPHICS_CLIENTVIDPN_NOT_SET
0xC01E0400 STATUS_GRAPHICS_SPECIFIED_CHILD_ALREADY_CONNECTED
0xC01E0401 STATUS_GRAPHICS_CHILD_DESCRIPTOR_NOT_SUPPORTED
0xC01E0430 STATUS_GRAPHICS_NOT_A_LINKED_ADAPTER
0xC01E0431 STATUS_GRAPHICS_LEADLINK_NOT_ENUMERATED
0xC01E0432 STATUS_GRAPHICS_CHAINLINKS_NOT_ENUMERATED
0xC01E0433 STATUS_GRAPHICS_ADAPTER_CHAIN_NOT_READY
